,CATEGORY,TAGS,ga_txt_cleaned
16044,File Handler,csv|io,widebase csv
563,Build Automation Tool Plugins,agent|build|build-system|maven|network|plugin|ssh,indeed wagon maven plugin ssh agent
13316,Stream Processing,camel|connector|kafka|streaming|websocket,camel kafkaconnector websocket jsr kafka connector
16846,DNS Libraries,dns,jcloud lab rackspace clouddns
5496,Web Applications,application|ui|web|webapp,web ui
2843,Web Applications,application|example|jboss|web|webapp,jboss errai cdi example
7206,UI,assets|web,webjar promise cowwoc
14429,Messaging / Integration,client|jms|queue|spring,springframework spring jms
21172,Exception Handling,exception,stickycode sticky exception
2194,Web Applications,application|client|extension|identity|web|webapp,wso carbon extension identity authenticator inbound cas client webapp
19481,Example,example|groovy|io|spring,apk spring boot with groovy on openshift example
14471,Natural Language Processing,client|nlp,ai tock nlp client
20833,Example,example|service,dcsolution kalinka service example
686,Database,amazon|aws|client|database|dynamodb|io|scala,atlassian aw scala dynamodb
3052,Example,application|example|resource|server|web|webapp,example server
19636,Example,example|image|io,apk source image example
19421,Example,example|generator|webservice,glassfish jersey example generator
16586,Dependency Injection,dependency-injection,fx inject
9703,Build Automation Tool Plugins,build|build-system|io|maven|plugin,fabric jube maven plugin
13275,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector sip kafka connector
15424,Cryptography,cryptography,one crypto core
16314,Machine Learning,deep-learning|graph|machine-learning,deeplearningj graph
22580,Database,jdbc|sql,jdbc
11946,Build Automation Tool Plugins,build|build-system|maven|plugin,honton chas exist maven plugin
5629,Web Applications,application|web|webapp,davidmoten app
12690,Build Automation Tool Plugins,build|build-system|maven|plugin|sonar,maven sonar quality gate plugin
5514,Web Applications,application|viewer|web|webapp,nifi standard content view
9742,Build Automation Tool Plugins,build|build-system|io|maven|plugin,quarkus maven plugin
12178,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20806,Example,example|server,factcast example server
8458,UI,bootstrap,turbospace boot bootstrap redisson core
13473,Example,camel|example|http|logging,camel quarkus example http log
10486,Build Automation Tool Plugins,build|build-system|maven|plugin,property maven plugin
23913,Build Automation Tool Plugins,location|maven|plugin,vecna artifact location plugin
22604,Database,jdbc|sql,zhengframework zheng jdbc
15693,Cryptography,cryptography|osgi,blackbelt osgi encryption karaf command
23090,Testing,junit|spring|testing,junit spring
4158,Web Applications,application|javaee|testing|ui|web|webapp,buschmais jqassistant test javaee ui
12731,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger,maven plugin
27527,Marshalling / Unmarshalling,serialization,xuwei msgpackz playsjs
19409,Example,example|gateway|io,knotx example gateway
15156,Crawler,crawler,crawler
741,Code analyses,analysis,atlassian plugin connect static analysis
11671,Build Automation Tool Plugins,build|build-system|maven|plugin,sourceforge maven plugin
11940,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin semver
2147,Example,application|camel|example|spring|web|webapp,camel example spring ws
4362,Web Applications,application|management|mvc|sdk|security|spring|token|web|webapp,stormpath spring sdk tutorial security webmvc token management
22346,Languages / Compiler / Interpretation,javax|service|specs|standard,javax wsdl
15758,UI,css|query|styles,philcali css query
7897,Benchmarks,benchmark|eclipse,cf benchmark
10569,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
3718,Example,application|example|web|webapp|websocket,glassfish websocket sample echo
3309,Example,application|example|web|webapp,dreampie example
13539,Example,camel|example|osgi,karaf example camel java
9501,Build Automation Tool Plugins,build|build-system|google|maven|plugin,google code maven plugin
2474,Web Applications,application|distribution|web|webapp,kie workbench wb common distribution
13513,Example,camel|example|jms|queue|testing,fusesource fabric fab test sample camel activemq share
12235,Build Automation Tool Plugins,build|build-system|maven|plugin,sonatype plugin attach artifact maven
22912,File Handler,json|module|scala,fasterxml jackson module scala
25605,File Handler,module|scala|xml,scala lang module xml pre dc
14871,Compression Libraries,compression,soywiz js
24633,Logging / Monitoring,logging,graylog runner java
18324,Example,example,pontusvision example tinkergraph
28357,Barcode Handler,ui|barcode,barcode ui
3714,Example,application|example|web|webapp|websocket,glassfish tyrus websocket sample
28276,Testing,testing,lihaoyi utestsjs
822,Code analyses,analysis,overlord rtgov activity analysis analytic
7006,UI,assets|web,webjar
16368,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
9424,Build Automation Tool Plugins,build|build-system|generator|maven|plugin,generator maven plugin
4373,Web Applications,application|management|ui|web|webapp,restcomm ui management
20970,Example,example|spring|webservice,jaxws spring sample
7493,Security / Authentification,authentication|matrix|plugin,jenkin ci plugin matrix auth
17791,Example,example,geronimo sample mytime ear
14762,Example,commons|example,common example
18254,Example,example,catalog demo
3040,Web Applications,application|example|portlet|web|webapp,iceface sample chat portlet
24556,Logging / Monitoring,logging,fusesource insight log
1048,Code analyses,analysis|defect|metadata,checker
26889,Rule Engines,rule-engine|model,drool guvnor model guide dtable
13805,File Handler,camel|support|xml,camel quarkus support xstream parent
11327,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
14283,Application Layer Protocol Integration,client|http,squareup okhttp
5613,Web Applications,application|web|webapp,cargo classpath war
20175,Example,example|jms|queue,activemq example jms replicate failback
25216,Build Automation Tool Plugins,maven|plugin,carewebframework mvn plugin
3802,Web Applications,application|example|web|webapp|wicket,wicket demo
12042,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24622,Logging / Monitoring,logging,log
15380,Cryptography,cryptography,crypto
15811,UI,css|styles,lihaoyi cssparse
1700,Code analyses,ant|plugin|sonar,sonar plugin ant task
16366,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne differentiable
19223,Example,example,manuelpeinado sample
26891,Utilities,rule-engine|model|pooling,chtijbug drool swim pool model
8210,File Handler,binding|xml,jaxb navigation extender
1350,Build Automation Tool Plugins,annotations|maven|persistence|plugin,mybatis annotation plugin
2565,Web Applications,application|ejb|web|webapp,wildfly quickstart ejb war
13770,Languages / Compiler / Interpretation,camel|scala,camel scala
3586,Web Applications,application|example|web|webapp,sample helloworld
9542,Build Automation Tool Plugins,build|build-system|hibernate|maven|persistence|plugin,mojo hibernate maven plugin
3347,Example,application|example|web|webapp,khubla pragmatach example
15182,Crawler,crawler,houbb crawler
16018,File Handler,csv|data|datasource,wso csv datasource
9282,Build Automation Tool Plugins,build|build-system|eclipse|maven|plugin,maven plugin
20857,Example,example|servlet,squareup servlet example dropwizard
4625,Web Applications,application|plugin|web|webapp,entando plugin
13308,Stream Processing,camel|connector|kafka|streaming|template,camel kafkaconnector freemarker kafka connector
2595,Example,application|esb|example|web|webapp,servicemix kernel demos
3407,Example,application|example|web|webapp,demo
26859,Rule Engines,rule-engine,drool wb verifier
9861,Build Automation Tool Plugins,build|build-system|jboss|maven|module|plugin,fusesource mvnplugin jboss module maven plugin
2024,Web Applications,application|builder|rest|schema|web|webapp,gov gchq gaffer schema builder rest
19838,Example,example|io,demo todo app
6168,Web Applications,application|web|webapp,kie wb webapp common
20759,Example,example|security,shiro sample
23483,Stream Processing,kafka|streaming,samza kafka
13122,Stream Processing,camel|connector|kafka|kubernetes|streaming,camel kafkaconnector kubernete kafka connector
8677,Operations management,bpm|camel|extension,camunda bpm extension camel
14912,Build Automation Tool Plugins,compression|io|maven|plugin,compressor
13202,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector vm kafka connector
6718,Aspect Oriented,aspect|aop,aspectj
10399,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
13881,Testing,cassandra|config|data|database|spring|testing,cassandra datum test spring boot autoconfigure
19358,Example,example|extension|spring|testing,flywaydb flyway test extension sample spring
20170,Example,example|jms|queue,activemq example jms queue
21714,Graph Algorithms and Tools,graph,graph
15121,Distributed Coordination,coordination|distributed,kevoree api
19428,Example,example|geo|plugin,geomajas plugin geocoder puregwt example
2108,Example,application|camel|example|jdbc|sql|web|webapp,camel example restlet jdbc
26496,Barcode Handler,plugin|scanning|barcode,gluonhq down plugin barcode scan
24817,Machine Learning,machine-learning|ai,ai libs mlplan gui
11804,Build Automation Tool Plugins,build|build-system|maven|plugin,maven exec
12738,Build Automation Tool Plugins,build|build-system|maven|plugin|swagger|tools,swagger tool maven plugin
8761,Operations management,bpm|render|forms,jbpm form modeler renderer api
18672,Example,example,bookrain example app
1618,Build,ant,glassfish ant task
16803,DNS Libraries,dns,netflix route
9002,Build Automation Tool Plugins,build|build-system|cloud|google|maven|plugin,google cloud maven plugin
8,Database,accumulo,simple orm accumulo
25002,Build Automation Tool Plugins,maven|persistence|plugin,plugin mybatis
10263,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo chrono surefire maven plugin
17547,Search Engines,elastic|play-framework|search,play elastic search core
10004,Build Automation Tool Plugins,build|build-system|markdown|maven|plugin,mojo maven plugin
12714,Build Automation Tool Plugins,build|build-system|maven|plugin|sql,objecto sql maven plugin
2365,Web Applications,application|dashboard|portal|portlet|web|webapp,exoplatform portal exo portlet dashboard
20375,Example,example|manager|tracing|vertx,hawkular apm example vertx opentrace account manager
18424,Example,example,taobao demo
13685,Testing,camel|integration|testing,camel quarkus kudu integration test
16930,File Handler,dom|svg,xmlgraphic batik svg
8111,Testing,binding|osgi|testing|xml,xml bind mvn osgi test
20849,Example,example|service,adorsy service example
7626,Database,aws|database|dynamodb|runtime,dynamodb runtime
14707,Utilities,collections|structures,common
14952,Concurrency Libraries,concurrency|concurrent,gild gfc concurrent
17231,IDE Modules,eclipse|plugin,assert
23068,Testing,junit|provider|testing,dius pact jvm provider junit
13229,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector jcache kafka connector
10218,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
5126,Web Applications,application|server|web|webapp,gatein shindig server
7821,Benchmarks,benchmark,softwaremill common benchmark
14014,Testing,chart|eclipse|model|testing|visualization,neoscada hmi scada vi chart model test
764,Code analyses,analysis,puresoltechnologie purifinity api analysis
7796,Utilities,beans|validation|wicket,ftline wicket bean validation
26751,Rule Engines,rule-engine,drool wb guide rule editor api
8520,UI,bootstrap,beangle webui bootstrap
17161,Build Automation Tool Plugins,eclipse|maven|plugin,tycho extra plugin
18840,Example,example,atmosphere sample play chat
3635,Web Applications,application|example|web|webapp,wso sample
1348,Annotation Processing,annotations|kotlin|processor,jetbrain kotlin annotation processing
27886,UI,swing,tidalwave thesefoolishthing swing
23283,Testing,junit|testing,codeartisan junit toolbox
20063,Example,example|jboss,ikasan sample jboss parent
21449,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz coresjs
8607,UI,bootstrap|generator|groovy,groovy bootstrap generator
10766,Build Automation Tool Plugins,build|build-system|maven|plugin,dreampie maven plugin
20895,Example,example|spring,fridujo spring automocker property source sample
4756,Web Applications,application|portlet|web|webapp,weblab portlet chain
22481,Testing,jboss|testing|testng,jboss arquillian testng
12001,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
12165,Build Automation Tool Plugins,build|build-system|maven|plugin,util maven plugin
19104,Example,example,janusgraph example common
28266,Testing,testing,lihaoyi utestsjs
6767,Logging / Monitoring,aspect|metrics|io,astefanutti metric aspectj el
6206,Web Applications,application|web|webapp,molgenis app ng
6188,Web Applications,application|web|webapp,kuali student web ks rice standalone
3675,Example,application|example|web|webapp|webservice,leacox dagger example jersey simple
23914,Logging / Monitoring,logging,log logj api
28040,Testing,testing,japgolly nyaya testsjs
11570,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
25137,Build Automation Tool Plugins,maven|plugin,groupbyinc common lifecycle
8686,Operations management,bpm|client,camunda bpm external task client
4887,Web Applications,application|rest|web|webapp,rest webapp
13484,Example,camel|example|integration,dhatim milyn smook example camel integration
28407,Utilities,validation,validator
19344,Example,example|extension|junit|spring|testing,flywaydb flyway test extension sample spring junit
11893,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
5467,Web Applications,application|tools|web|webapp,tool studio
18802,Example,example,example
27735,Testing,specs|testing,spec coresjs
10663,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
7035,UI,assets|web,webjar bootswatch
14500,Stream Processing,client|streaming,kafka client
14035,Chart Libraries,chart|extension|visualization,chart extension
20770,Example,example|security|spring,shiro sample spring
12105,Build Automation Tool Plugins,build|build-system|maven|plugin,milyn maven ejc plugin
639,Stream Processing,amazon|aws|camel|connector|kafka|streaming,camel kafkaconnector aw mq kafka connector
5763,Web Applications,application|web|webapp,webapp
15478,Cryptography,cryptography,cryptography
1784,Web Applications,application|authentication|example|io|web|webapp,hawt hawtio sample springboot authentication
8765,Operations management,bpm|runtime,activiti api task runtime
27271,Security / Authentification,security,security
19689,Example,example|io,crabzilla vavr example
21635,UI,google|gwt|ui,google gwt
10625,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
27743,Testing,specs|testing,spec
8215,File Handler,binding|xml,legsem legstar jaxb
9468,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm,mojo changelog maven plugin
8698,Operations management,bpm|cloud,activiti cloud parent
19966,Example,example|io|scheduling,drinkwater example scheduler
11411,Build Automation Tool Plugins,build|build-system|maven|plugin,dentrassi maven
19057,Example,example,ikasan sample generic
6310,Web Applications,application|web|webapp,picketlink product pdp
4280,Web Applications,application|jpa|jsp|persistence|web|webapp,sandbox jsp jpa
6905,UI,assets|jquery|web,webjar context
12454,Build Automation Tool Plugins,build|build-system|maven|plugin,saumya mojo maven plugin
22957,File Handler,json|play-framework|typesafe,typesafe play jsonsjs
25221,Build Automation Tool Plugins,maven|plugin,plugin
20116,Example,example|jms|management|queue,activemq example jms management notification
8366,Bitcoin,bitcoin,bitcoin node
13095,Stream Processing,camel|connector|hazelcast|kafka|queue|streaming,camel kafkaconnector hazelcast queue kafka connector
13400,Testing,camel|engine|http|integration|platform|testing,camel quarkus integration test platform http engine
14207,Example,client|example,wink example client
27731,Testing,specs|testing,spec coresjs
10617,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
19685,Example,example|io,sword example
9610,Build Automation Tool Plugins,build|build-system|io|mapping|maven|plugin,typescript mapper maven plugin
499,Web Applications,admin|application|service|web|webapp,job service admin
203,Database,actor|akka|aws|concurrency|database|distributed|dynamodb|reactive,jiko reactive dynamodb akka
5474,Web Applications,application|ui|web|webapp,nifi web ui
8313,Bitcoin,bitcoin,wallet integration android
19494,Example,example|gwt|plugin|ui,geomajas plugin gwt example
27831,Application Layer Protocol Integration,ssl,ibm websphere appserver spi ssl
1529,Build,ant,jonas web container tomcat base ant
1310,Annotation Processing,annotations|doc|io|processor,dagger doc annotation processor
17261,IDE Modules,eclipse|plugin,modeone releasenote
4613,Web Applications,application|plugin|web|webapp,entando plugin
19887,Example,example|io,wcm sample
16949,IDE Modules,eclipse|engine|html|io|plugin|report|reporting,report solution birt engine emitter html
15924,File Handler,csv,webjar npm csv generate
20338,Example,example|logging|native,dblock demo
12426,Build Automation Tool Plugins,build|build-system|maven|plugin,wso maven synapse plugin
22859,File Handler,json,lihaoyi upicklesjs
3264,Web Applications,application|example|tools|web|webapp,velocity tool example simple
18123,Example,example,githup liuyanggithup xxl job executor sample
205,File System,actor|akka|aws|concurrency|distributed|persistence|s3,jiko akka persistence
3472,Example,application|example|web|webapp,defne sample hello world
824,Code analyses,analysis,overlord rtgov activity analysis report
13963,Build Automation Tool Plugins,cassandra|database|maven|plugin,pro cassandra common migration mvn
5860,Web Applications,application|web|webapp,group webconsole
15035,Configuration Libraries,config,ekrich sconfig
19834,Example,example|io,sample
24318,Logging / Monitoring,logging,rollbar logback
11498,Build Automation Tool Plugins,build|build-system|maven|plugin,war buddy maven plugin
9088,Build Automation Tool Plugins,build|build-system|compiler|maven|plugin,compiler maven plugin
16234,Utilities,date|time,scalaj time
28491,File Handler,xml,houbb xml
1650,Build,ant|binding,ant design bind component document utilsjs
8969,Build Automation Tool Plugins,build|build-system|camel|maven|plugin,camel package maven plugin
3831,Web Applications,application|extension|integration|web|webapp,gatein integration extension war
13602,Messaging / Integration,camel|google|messaging,camel quarkus google pubsub
27290,Security / Authentification,security,vindell shiro
5157,Web Applications,application|service|web|webapp,fcrepo service
8719,Operations management,bpm|cloud|doc|rest|service,activiti cloud service rest doc
4263,Web Applications,application|jetty|server|web|webapp|webserver,apereo cas server webapp jetty
6920,UI,assets|jquery|web,webjar jquery
25626,File Handler,module|scala|xml,scala lang module xmlsjs
26589,Messaging / Integration,queue|spring,rocketmq spring boot
18831,Example,example,aperteworkflow sample mule step
8350,Bitcoin,bitcoin,bitcoinj
1122,UI,analytics|assets|web,jszip redist analytic
8368,Bitcoin,bitcoin,bitcoin wallet
11269,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
25836,Native Access Tools,native,oss junixsocket native common
5523,Web Applications,application|web|webapp,juddi war
9232,Build Automation Tool Plugins,build|build-system|distribution|maven|plugin,maven plugin distribution
4219,Web Applications,application|jdbc|sql|testing|web|webapp,jspwiki test jdbc
24960,File Handler,markdown|taglib,ua markdown taglib
7440,Security / Authentification,authentication|io|security|spring,security spring authentication app
20579,Example,example|portal,portal pluto demo
18701,Example,example,example
15386,Cryptography,cryptography,crypto
19809,Example,example|io,road example
21898,Graph Algorithms and Tools,graph|service,expedia www haystack service graph
19168,Example,example,example domain
23699,Testing,lambda|testing,lambda test
14876,Compression Libraries,compression,zip
271,Caching,actor|akka|concurrency|distributed|http|typesafe|caching,typesafe akka http cache
26816,Rule Engines,rule-engine,intoverflow booster dependency drool
24280,Logging / Monitoring,logging,opentable component otj log
22836,File Handler,json,lihaoyi upickle
12773,Build Automation Tool Plugins,build|build-system|maven|plugin|testing,sonatype plugin nexus test environment maven
19221,Example,example,manosbatsis example
5208,Web Applications,application|service|web|webapp|workflow,oodt workflow service
9473,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm,maven plugin changelog
26852,Rule Engines,rule-engine,drool transformer
12145,Build Automation Tool Plugins,build|build-system|maven|plugin,codegen maven plugin
4591,Web Applications,application|plugin|web|webapp,geronimo plugin portlet
20460,Example,example|osgi,karaf example jaas
7320,UI,assets|web,webjar npm
21475,Logging / Monitoring,generator|logging,log format enforcer generator
17586,Database,elasticsearch|elastic|client|groovy|search,elasticsearch groovy
17154,Build Automation Tool Plugins,eclipse|maven|platform|plugin|validation,tycho extra target platform validation plugin
23639,Stream Processing,kafka|streaming,kafka converter
9186,Build Automation Tool Plugins,build|build-system|database|maven|mysql|plugin,maven plugin
11175,Build Automation Tool Plugins,build|build-system|maven|plugin,nativelibsjava maven velocity plugin
24182,Logging / Monitoring,logging,mule access log
20305,Example,example|kafka|streaming,example kafka
27223,Command Line Parsers,scm,cli
3995,Web Applications,application|identity|testing|web|webapp,glassfish soteria test app custom identity store handler
24571,Logging / Monitoring,logging,graylog jest
19201,Example,example,ksoichiro sample
18372,Example,example,softwaremill sttp tapir example
1804,Web Applications,application|authentication|identity|oauth|web|webapp,wso carbon identity inbound auth oauth scope endpoint
23475,Stream Processing,kafka|streaming,pinot kafka base
23029,Testing,junit,dius pact jvm junit
5262,Web Applications,application|servlet|web|webapp,keycloak testsuite servlet authz app
20138,Example,example|jms|queue,activemq example failover scale down
20812,Example,example|server|socket,codeminder socketio sample server
24707,Logging / Monitoring,logging|plugin,wso carbonstudio log
13225,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
8788,IDE Modules,bridge|eclipse|plugin,sonatype bridge
13273,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector kafka connector
28308,Testing,testing|web|webdriver,seleniumhq webdriver common
12905,Build Automation Tool Plugins,build|cloud|maven|plugin,sap cloud build archive
3867,Web Applications,application|framework|web|webapp,framework ip
20089,Example,example|jetty|jsp|server|webserver,geronimo config jsp example jetty
8829,Example,broker|example|jms|management|queue,activemq example broker management
2767,Example,application|example|io|tracing|web|webapp,tracee example webapp
14680,Utilities,collections|reactive|structures,storm enroute reactive collection
112,Actor Frameworks,actor,actor util
8320,Bitcoin,bitcoin,bitcoin
7732,Utilities,base64|encoding,util base
12297,Build Automation Tool Plugins,build|build-system|maven|plugin,maven
13445,Example,camel|example,camel example transformer demo
6350,Web Applications,application|web|webapp,restcomm application
14155,Database,client|database|hadoop|hbase,hbase client
10988,Build Automation Tool Plugins,build|build-system|maven|plugin,nexus maven plugin
1463,Build,ant,servicemix bundle ant
25875,Testing,network|dhcp|testing,objecto testing
16875,DNS Libraries,dns|jndi|network,jndi dns
4224,Web Applications,application|jetty|jndi|server|testing|web|webapp|webserver,mortbay jetty test jndi webapp
27900,UI,swing|ui,miglayout swing
18369,Example,example,sample
1117,Web Applications,analytics|application|service|web|webapp,eurekaclinical analytic service
9711,Build Automation Tool Plugins,build|build-system|io|maven|plugin,gatle maven shade plugin
14937,Concurrency Libraries,concurrency,molecule lab
9868,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,ikasan jboss sftp maven plugin
3033,Example,application|example|portlet|web|webapp,liferay face demos primeface user portlet
23341,JWT Libraries,jwt,util jwt
149,Logging / Monitoring,actor|akka|amazon|aws|concurrency|distributed|metrics|monitoring|reactive,jiko reactive aw akka
5278,Web Applications,application|servlet|web|webapp,mobicent servlet sip
13639,Testing,camel|integration|support|testing,camel quarkus integration test support core main parent
461,Web Applications,admin|application|bpm|web|webapp,activiti admin
13761,File Handler,camel|pdf,camel quarkus pdf
3457,Example,application|example|web|webapp,axonframework sample axon addressbook war
22165,Build Automation Tool Plugins,io|maven|plugin,mvn publisher
23252,Testing,junit|testing,global namespace di junit
19523,Example,example|gwt|web-framework,vaadin custom field flow demo
25442,Utilities,mime,propensive rapture mime
8431,UI,bootstrap,jwebmp jre smart wizard bootstrap
21228,Exception Handling,framework|exception,osgiliath framework helper cxf exception
23494,Stream Processing,kafka|streaming,cask cdap kafka flow
9506,Build Automation Tool Plugins,build|build-system|gradle|groovy|maven|plugin,code gradle maven plugin
3612,Web Applications,application|example|web|webapp,switchyard quickstart demos demo multi web
13755,OSGi,camel|osgi,camel karaf
10317,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
22815,File Handler,json,eedsin sjson new core
18446,Example,example,example
22820,File Handler,json,lihaoyi ujson
18721,Example,example,osgiliath sample enterprise feature
25924,Natural Language Processing,nlp,rholder nlp fast tag core
26798,Rule Engines,rule-engine,onap policy drool application controlloop common simulator
27774,Utilities,specs|validation,geronimo spec validation
13361,Database,camel|database|postgresql,camel springboot debezium postgre starter
19931,Example,example|io|kubernetes|prometheus|spring,apk spring boot with on kubernete example
16506,Dependency Injection,dependency-injection,twitter inject core
10234,Build Automation Tool Plugins,build|build-system|maven|plugin,openapi maven plugin
4537,Web Applications,application|osgi|web|webapp,jonas itest application osgi di
17027,IDE Modules,eclipse|hibernate|persistence|plugin,eclipselab cdo hibernate
16663,Dependency Injection,dependency-injection|scala,codingwell scala guice
10283,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
28152,Testing,testing,test
8006,Database,bigdata|hadoop|query,hive exec
1736,Web Applications,appengine|application|web|webapp,war gae
13611,Testing,camel|integration|jdbc|sql|testing,camel quarkus integration test jdbc
20058,Example,example|jaxrs|rest,rmannibucau demo jaxrs
5036,Web Applications,application|server|web|webapp,helger peppol smp server
16990,IDE Modules,eclipse|extension|plugin,che jdt extension api
13008,Caching,cache,sirona ehcache
19902,Example,example|io,youi examplesjs
17852,Example,example,river example
24969,Utilities,matrix,common matrix
1171,Build Automation Tool Plugins,android|build|build-system|maven|plugin,android maven plugin
4096,Web Applications,application|io|servlet|web|webapp,fabric quickstart war cxf cdi servlet
20103,Example,example|jetty|server|webserver,geronimo sample bank jetty
23168,Testing,junit|testing,junit
21329,UI,framework|web|wicket,wicket
21999,Application Layer Protocol Integration,http|client,frugalmechanic fm http
7378,Security / Authentification,authentication|io,udash auth share
14407,Application Layer Protocol Integration,client|http|signing,signer http client
10478,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
24514,Logging / Monitoring,logging,osnz composite log logback
5933,Web Applications,application|web|webapp,jawr
12267,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
22605,Database,jdbc|sql,zhengframework zheng jdbc jooq
17771,Example,example,geronimo blueprint sample
2014,Web Applications,application|builder|dashboard|example|jboss|web|webapp,jboss dashboard builder sample
1427,Build,ant,cloudera hadoop ant
16881,DNS Libraries,dns|network,spotify dns
11643,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
9648,Build Automation Tool Plugins,build|build-system|io|maven|plugin,maven plugin
21199,File System,file-system,pinot filesystem
18498,Example,example,schedule demo
1468,Build,ant,groovy maven support ant launcher
22568,Database,jdbc|sql,mengxianun jdbc
25554,UI,module|scala|swing|ui,scala lang module swing
24804,Search Engines,lucene,core
17446,IDE Modules,eclipse|plugin|tools,franca tool contract
8678,Operations management,bpm|camel|extension,camunda bpm extension camel blueprint
28406,Utilities,validation,jknack validation
12535,Build Automation Tool Plugins,build|build-system|maven|plugin|report,doxygen report maven plugin
11790,Build Automation Tool Plugins,build|build-system|maven|plugin,bitstring maven plugin
18354,Example,example,sap example
5469,Web Applications,application|tracking|web|webapp,webtool tracker
16650,Dependency Injection,dependency-injection|javax|specs|standard,javax inject
20817,Example,example|server|tomcat|webserver,geronimo sample bank tomcat
10895,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
21920,Database,groovy|mapping,grail gorm
6298,Web Applications,application|web|webapp,picketlink idp
17043,IDE Modules,eclipse|ide|plugin|sonar,sonar ide
10022,Build Automation Tool Plugins,build|build-system|maven|module|plugin,util module versione maven plugin
11596,Build Automation Tool Plugins,build|build-system|maven|plugin,onedaybeard artemis fluid maven plugin
21761,Graph Algorithms and Tools,graph,ec graph algo
10991,Build Automation Tool Plugins,build|build-system|maven|plugin,goldmansachs maven plugin
7114,UI,assets|web,webjar
11012,Build Automation Tool Plugins,build|build-system|maven|plugin,maven change plugin
15408,Cryptography,cryptography,gob afirma crypto client
5961,Web Applications,application|web|webapp,openurp ecupl webapp
27427,Marshalling / Unmarshalling,serialization,mystrn msgpack
91,Actor Frameworks,actor,ea orbit actor ws
17106,IDE Modules,eclipse|io|plugin|reporting,report solution birt core
17888,Example,example,tuscany sca sample
25961,Natural Language Processing,nlp|service,ai tock nlp api service
25885,Application Layer Protocol Integration,network|ssh,patch wagon ssh
27126,Testing,scala|testing,scalatest
13687,Testing,camel|integration|testing,camel quarkus integration test
10197,Build Automation Tool Plugins,build|build-system|maven|plugin,sling maven plugin
11601,Build Automation Tool Plugins,build|build-system|maven|plugin,oschina maven plugin
11681,Build Automation Tool Plugins,build|build-system|maven|plugin,stickycode plugin wait maven
27282,Security / Authentification,security,security
9683,Build Automation Tool Plugins,build|build-system|io|maven|plugin,cdap maven plugin
9709,Build Automation Tool Plugins,build|build-system|io|maven|plugin,gatle maven plugin
1934,Web Applications,application|bpm|example|web|webapp,camunda bpm example wait state
8758,Operations management,bpm|model|cloud,activiti cloud api model share
27688,Social Network Clients,social|web,liferay social activity web
18793,Example,example,basjes parse useragent yauaa example parent
20315,Example,example|library,wmlynar sm example
1282,Build Automation Tool Plugins,annotations|build|build-system|jboss|maven|plugin,jboss narayana rt annotation checker maven plugin
4308,Web Applications,application|jsf|testing|web|webapp,jakubholy jeeutil jsfelcheck test webapp jsf facelet
14989,Concurrency Libraries,concurrency|concurrent|google,google guava concurrent
4095,Web Applications,application|io|servlet|web|webapp,fabric jube itest hello servlet
17284,IDE Modules,eclipse|plugin,marvinformatic formatter jdt core
2343,Web Applications,application|console|web|webapp,teiid web console app
8408,UI,bootstrap,helger ph oton bootstrap
14142,Crawler,client|crawler|elastic|elasticsearch|search,pilato elasticsearch crawler fscrawler client
27116,Testing,scala|testing,scalatest
11394,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
26366,File Handler,pdf|scala,hhandoko play scala pdf
26717,Rule Engines,rule-engine,chtijbug drool framework kie server service
