,CATEGORY,TAGS,ga_txt_cleaned
19650,Example,example|image|io|osgi|rest|security,fabric jube image quickstart karaf cxf secure rest
19961,Example,example|io|remote,drinkwater example remote
12855,Build Automation Tool Plugins,build|build-system|maven|plugin|validation,wso maven ds validator plugin
18708,Example,example,mingsoft ms demo
397,Actor Frameworks,actor|akka|concurrency|distributed|typesafe,typesafe akka actor
10061,Build Automation Tool Plugins,build|build-system|maven|osgi|plugin|pojo,felix maven ipojo plugin
17706,Example,example,arie sample ariestrader assembly
3929,Web Applications,application|gwt|testing|ui|web|webapp,mostlyoriginal artemis odb contrib test gwt
16015,File Handler,csv|data,mengxianun air datum result csv
3924,Web Applications,application|gwt|platform|testing|web|web-framework|webapp,vaadin platform test
4086,Web Applications,application|io|rest|web|webapp,ultreia gc rest api
18060,Example,example,danidemi jlubricant sample
11525,Build Automation Tool Plugins,build|build-system|maven|plugin,bpelunit maven plugin
2396,Web Applications,application|database|web|webapp,derby derbywar
14065,Chart Libraries,chart|visualization,kerner javafx chart zooming
22044,Cluster Managment,integration|yarn|data|spring|hadoop,springframework datum spring yarn integration
8988,Build Automation Tool Plugins,build|build-system|client|maven|plugin,coxautodev apollo client maven plugin
20654,Example,example|rest,juneau example rest springboot
9650,Build Automation Tool Plugins,build|build-system|io|maven|plugin,pmckeown dependency track maven plugin
26590,Messaging / Integration,queue|spring,hiwepy rocketmq plus spring boot starter
10860,Build Automation Tool Plugins,build|build-system|maven|plugin,blinkfox jpack maven plugin
22881,File Handler,json,json jackson
28544,Cluster Managment,yarn,eel yarn
17806,Example,example,hyrack example
2911,Web Applications,application|example|jsf|web|webapp,myface tomahawk example simple
19873,Example,example|io,sundr example
23060,Testing,junit|pojo,felix ipojo junitosgi
3147,Example,application|example|server|web|webapp,itechet resteasy demo server
130,Search Engines,actor|akka|amazon|aws|concurrency|distributed|elastic|elasticsearch|reactive|search,jiko reactive aw elasticsearch akka
21696,Graph Algorithms and Tools,graph,jung algorithm
14591,Testing,code-coverage|dotnet,sonar plugin dotnet coverage
26817,Rule Engines,rule-engine,liferay drool core
22158,Logging / Monitoring,io|management|monitoring,dropwizard metric core
22225,Utilities,io|scala,scala incubator file
20334,Example,example|logging,vlkan logj logstash layout demo
9994,Build Automation Tool Plugins,build|build-system|mail|maven|plugin,james mailetdoc maven plugin
436,Actor Frameworks,actor|concurrency|scala|web-framework,liftweb lift actor
22160,Build Automation Tool Plugins,io|maven|plugin,akayibrahim jsontopojo
10970,Build Automation Tool Plugins,build|build-system|maven|plugin,fizz stork maven plugin
28454,Utilities,validation,wix accord core
5038,Web Applications,application|server|web|webapp,helger ph server
1870,Web Applications,application|binding|example|messaging|web|webapp,tuscany sca sample bind comet pubsub webapp
15568,Cryptography,cryptography,mmm crypto bc
21198,Social Network Clients,facebook|social,facebookj core
14373,Application Layer Protocol Integration,client|http|native,xuwei httpz native client
6486,Web Applications,application|web|webapp,we joshuatreesoftware enmasse
5337,Web Applications,application|taglib|testing|web|webapp,squeakysand jcr taglib test webapp
25417,Communication Protocol Integration,messaging,igniterealtime smack core
5377,Testing,application|testing|web|webapp,glassfish fighterfish test app
14386,Application Layer Protocol Integration,client|http|play-framework|typesafe,typesafe play ahc ws standalone
21965,Utilities,hibernate|persistence|validation,hibernate validator parent
10575,Build Automation Tool Plugins,build|build-system|maven|plugin,rmannibucau landslide maven plugin
24398,Logging / Monitoring,logging,yupait audit logger
17156,Build Automation Tool Plugins,eclipse|maven|plugin,tycho packaging plugin
17166,Build Automation Tool Plugins,eclipse|maven|plugin,tycho publisher plugin
23176,Testing,junit|testing,linecorp centraldogma testing junit
131,Search Engines,actor|akka|amazon|aws|concurrency|distributed|elastic|elasticsearch|reactive|search,jiko reactive aw elasticsearch akka
27509,Marshalling / Unmarshalling,serialization,xuwei msgpackz java
9652,Build Automation Tool Plugins,build|build-system|io|maven|plugin,rockfireredmoon getdown maven plugin
4614,Web Applications,application|plugin|web|webapp,entando plugin jpdigital exchange
11773,Build Automation Tool Plugins,build|build-system|maven|plugin,betteridiot ddf maven plugin
24762,Logging / Monitoring,logging|scala|typesafe,typesafe scala log
14271,Application Layer Protocol Integration,client|http,cisco oss foundation http client common
2076,Web Applications,application|cache|web|webapp|webdav,infinispan gridfs webdav
15790,UI,css|styles,sstoehr css prettifier
13501,Example,camel|example|io|spring,fabric example camel spring java
10451,Build Automation Tool Plugins,build|build-system|maven|plugin,hcguersoy nexus maven plugin
5844,Web Applications,application|web|webapp,quinsoft zeidon resteasy
871,Code analyses,analysis,simiacryptus java analysis
17972,Example,example,alipay sofa tracer sample with dubbo
17375,IDE Modules,eclipse|plugin,flowable designer libs
24729,Logging / Monitoring,logging|plugin|ruby,ne killbill ruby log plugin
26738,Rule Engines,rule-engine,drool verifier core
14470,Natural Language Processing,client|nlp,ai tock nlp core client
7374,Security / Authentification,authentication|io,servicecomb handler publickey auth
26672,Utilities,regexp|scala,gekomad scala regex collection
14032,Chart Libraries,chart|eclipse|visualization,dentrassi neoscada chart scada
11125,Build Automation Tool Plugins,build|build-system|maven|plugin,lifeonwalden ddlgenerator maven plugin
9201,Build Automation Tool Plugins,build|build-system|deployment|maven|osgi|plugin,sourceforge mvn dp plugin osgi deployment maven
22287,Languages / Compiler / Interpretation,javascript|jvm|language|scripting,mozilla rhino
21171,Exception Handling,exception,patternteste exception
17520,IDE Modules,eclipse|runtime,core runtime source
1257,Annotation Processing,annotation,scannotation
21472,Build Automation Tool Plugins,generator|jpa|maven|persistence|plugin|tools|web,appverse web tool jpaddlgenerator jpa ddl generator
17891,Example,example,uima uimaj example
25540,IDE Modules,module,kenai nbpwr javax annotation
11491,Build Automation Tool Plugins,build|build-system|maven|plugin,freelibrary freelib maven plugin
10597,Build Automation Tool Plugins,build|build-system|maven|plugin,slem await maven plugin
12578,Build Automation Tool Plugins,build|build-system|maven|plugin|resource,hydromatic resource maven plugin
8236,File Handler,binding|xml,uvic cfar swim aixm amdb jaxb
17785,Example,example,geronimo sample daytrader parent
6790,UI,assets,webjar bowergithub twbs bootstrap
10901,Build Automation Tool Plugins,build|build-system|maven|plugin,codegik gitflow maven plugin
2930,Example,application|example|kafka|streaming|web|webapp,atmosphere kafka demo
12616,Build Automation Tool Plugins,build|build-system|maven|plugin|scanning|security,agapsy plugin security scanner maven
2846,Web Applications,application|example|jboss|web|webapp,jboss resteasy example jsapi
1032,Code analyses,analysis|config,bluefen checkstyle configuration
11448,Build Automation Tool Plugins,build|build-system|maven|plugin,vahla smef maven plugin
15826,UI,css|styles|validation,wc css validator
16046,File Handler,csv|io|jaxrs|rest,binout jaxrs csv
9491,Build Automation Tool Plugins,build|build-system|google|maven|plugin,google code jetm maven plugin
24733,Logging / Monitoring,logging|plugin|security,airbus cyber security graylog plugin log alert
23094,Testing,junit|support|testing,borachio junit support
15166,Crawler,crawler,jade dungeon crawler logic
8120,File Handler,binding|plugin|xml,devontrain jaxb xjc plugin base
11396,Build Automation Tool Plugins,build|build-system|maven|plugin,etnetera smartmeter maven plugin
11892,Build Automation Tool Plugins,build|build-system|maven|plugin,evosuite plugin maven
10965,Build Automation Tool Plugins,build|build-system|maven|plugin,fizz play maven plugin
4284,Web Applications,application|jpa|persistence|server|web|webapp,wso appserver jpa student register
20786,Example,example|selenium|testing,licanhua test selenium automation example
12490,Build Automation Tool Plugins,build|build-system|maven|plugin|portal,dataliquid maven api portal plugin
17882,Example,example,tuscany sca sample store
17325,IDE Modules,eclipse|plugin,elk alg layer
1053,Code analyses,analysis|eclipse,myoss checkstyle code format
8936,Build Automation Tool Plugins,build|build-system|bundle|maven|plugin,fusesource mvnplugin maven bundle summary plugin
7108,UI,assets|web,webjar expect js
21369,Languages / Compiler / Interpretation,functional,typelevel catssjs
10258,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo buildnumber maven plugin
5121,Web Applications,application|server|web|webapp,xcmis server war
22352,Languages / Compiler / Interpretation,javax|servlet|specs|standard,javax servlet
18778,Example,example,tascalate javaflow example dyninvoke
4500,Web Applications,application|module|web|webapp,dspace module jspui
19139,Example,example,chrisbane pulltorefresh sample
12105,Build Automation Tool Plugins,build|build-system|maven|plugin,milyn maven ejc plugin
3465,Example,application|example|web|webapp,cometd java demo
936,Code analyses,analysis|ant,google code findbug ant
10877,Build Automation Tool Plugins,build|build-system|maven|plugin,busyduck speak maven plugin
21374,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz core
7687,Build Automation Tool Plugins,azure|build|build-system|maven|plugin,microsoft azure maven plugin
5046,Web Applications,application|server|web|webapp,netflix eureka server karyon
11451,Build Automation Tool Plugins,build|build-system|maven|plugin,evident cissa maven plugin
7624,Database,aws|database|dynamodb|reactive|testing,jiko reactive dynamodb test
23906,Social Network Clients,linkedin|social,linkedin
23553,Stream Processing,kafka|streaming,hotel road kafka store
16287,Machine Learning,deep-learning,deeplearningj scaleout api
3624,Web Applications,application|example|web|webapp,wso carbon apimgt sample pizzashack
17274,IDE Modules,eclipse|plugin,wso carbonstudio greg library
22995,Testing,json|testing,propensive rapture json testsjs
23403,Stream Processing,kafka|manager|streaming,epam eco kafkamanager kafka manager parent
5891,Web Applications,application|web|webapp,cnr si sigla print
22769,Build Automation Tool Plugins,jsf|maven|plugin,myface tobago theme plugin
22483,Testing,jboss|testing|testng,jboss arquillian graphene ftest testng standalone
9700,Build Automation Tool Plugins,build|build-system|io|maven|plugin,ebean querybean maven plugin
15474,Cryptography,cryptography,zalando stup crypto common
9890,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,jboss maven plugin transformer
19707,Example,example|io,openfeign feign example
10364,Build Automation Tool Plugins,build|build-system|maven|plugin,bohnman package maven plugin
22359,Languages / Compiler / Interpretation,javax|soap|specs|standard|xml,javax xml soap saaj
17724,Example,example,carbondata datamap example
6907,UI,assets|jquery|web,webjar jquery blockui
18532,Example,example,extra standard sample
4524,Web Applications,application|mvc|sdk|security|spring|web|webapp,stormpath spring sdk tutorial security webmvc the basic
13618,Testing,camel|integration|messaging|testing,camel quarkus integration test message
7654,File System,aws|io|s3,pst mojo static uploader
26708,Distributed Communication,rpc|grpc|protocol,ai grakn grpc
23741,Languages / Compiler / Interpretation,language,taverna language scufl tflow
1182,Marshalling / Unmarshalling,android|facebook|serialization,facebook battery serializer
28426,Utilities,validation,ryoppy validator
1076,Code analyses,analysis|elastic|elasticsearch|search,bitbucket eunjeon elasticsearch analysis seunjeon
23783,Languages / Compiler / Interpretation,language,webjar npm graphql language service type
25758,Native Access Tools,native,litote kmongo native
25695,Native Access Tools,native,waffle jna
11268,Build Automation Tool Plugins,build|build-system|maven|plugin,seovic maven plugin npm
4170,Web Applications,application|jaxrs|metrics|rest|web|webapp,hawkular metric api jaxrs
16805,DNS Libraries,dns,netflix rx aw java sdk route
10741,Build Automation Tool Plugins,build|build-system|maven|plugin,szc maven jsonpath plugin
16763,Distributed Tracing,distributed|tracing,uber jaeger core
17536,Application-/ Web-Server,ejb|server,openejb core
3024,Example,application|example|portlet|web|webapp,liferay face demos iceface chat portlet
4555,Web Applications,application|platform|web|webapp,xwiki platform tool rootwebapp
4258,Web Applications,application|jetty|server|web|webapp|webserver,cargo jetty deployer
25383,Build Automation Tool Plugins,maven|plugin|toolkit|tools,exadel aem author toolkit plugin
9948,Build Automation Tool Plugins,build|build-system|jsf|maven|plugin,myface trinidadbuild maven xrt plugin
22929,File Handler,json|native,json native
10923,Build Automation Tool Plugins,build|build-system|maven|plugin,deliveredtechnologie tf maven plugin
9590,Build Automation Tool Plugins,build|build-system|integration|maven|plugin,cactus integration maven
18279,Example,example,netflix karyon example
13040,Languages / Compiler / Interpretation,cache|javax|specs|standard,javax cache implementation ri common
8558,UI,bootstrap|cache,turbospace boot bootstrap ebean infinispan
12246,Build Automation Tool Plugins,build|build-system|maven|plugin,sonatype plugin provide dependency maven
11813,Build Automation Tool Plugins,build|build-system|maven|plugin,chrisjaehnen tibco property maven plugin
8397,UI,bootstrap,alibaba dubbo bootstrap
1058,Code analyses,analysis|elastic|elasticsearch|plugin|search,strapdata elasticsearch plugin analysis smartcn
22122,File Handler,io|json,circe coresjs
17768,Example,example,flink statefun shop cart example
18357,Example,example,segment backo sample
3631,Web Applications,application|example|web|webapp,wso sample pickup saml
26023,OSGi,osgi,osgi enroute enterprise api
2006,Web Applications,application|build|build-system|maven|web|webapp,maven archiva webapp
17032,IDE Modules,eclipse|ide|plugin,sling ide api
12562,Build Automation Tool Plugins,build|build-system|maven|plugin|repository,npanday plugin maven repository
23230,Testing,junit|testing,zhaoyanblog junit alone
1603,Build,ant,andromda andromdapp project richclient ant
3922,Web Applications,application|gwt|library|testing|ui|web|webapp,vectomatic gwt file test
21417,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz corenative
18459,Example,example,vinumeris updatefx example
11647,Build Automation Tool Plugins,build|build-system|maven|plugin,maven autotool plugin
14141,Crawler,client|crawler|elastic|elasticsearch|search,pilato elasticsearch crawler fscrawler client
11608,Build Automation Tool Plugins,build|build-system|maven|plugin,radai grep maven plugin
17960,Example,example,alibaba csp sentinel demo
25774,Native Access Tools,native,wso orbit dblock waffle jna
26970,Testing,scala|specs|testing|tools,scala tool testing spec
8401,UI,bootstrap,fizz stork bootstrap
27209,Job Scheduling,scheduling,workplacesystem queuj
9458,Build Automation Tool Plugins,build|build-system|git|maven|plugin,gitlab smueller dependency maven plugin
9109,Build Automation Tool Plugins,build|build-system|config|maven|plugin,alibaba citrus tool autoconfig maven plugin
3902,Web Applications,application|geo|gwt|location|ui|web|webapp,util geolocation gwt
4841,Web Applications,application|rest|service|web|webapp,airavata rest service webapp
12379,Build Automation Tool Plugins,build|build-system|maven|plugin,we hornerscorner mojo glassfish inplace maven plugin
28036,Testing,testing,japgolly nyaya test
14234,Application Layer Protocol Integration,client|framework|http,skinny framework http client
27297,Security / Authentification,security,zgqq flycat springboot security
13381,Marshalling / Unmarshalling,camel|deployment|protocol|serialization,camel quarkus protobuf deployment
18406,Example,example,squareup wire codegen sample
16496,Dependency Injection,dependency-injection,softwaremill macwire core
16947,Operations management,eclipse|bpm,dirigible bpm
17223,IDE Modules,eclipse|plugin,kura api
69,Actor Frameworks,actor,evolutiongame safe actor
26679,Utilities,regexp|scala,washington cs knowitall openregex scala
494,Web Applications,admin|application|portlet|web|webapp,novabpm admin bonita portlet
14021,Chart Libraries,chart|eclipse|model|visualization,neoscada hmi scada vi chart model
17778,Example,example,geronimo sample bank ear
16577,Dependency Injection,dependency-injection,avast syringe
8469,UI,bootstrap,awire bootstrap
4598,Web Applications,application|plugin|web|webapp,thiagomoreira liferay plugin replace theme ids hook
19427,Example,example|geo|gwt|plugin|ui,geomajas plugin geocoder gwt example
7135,UI,assets|web,webjar hoganj
1989,Web Applications,application|browser|web|webapp,dcmche dcmchee xds browser
5855,Web Applications,application|web|webapp,soento cms start
28142,Testing,testing,protobufel test util
27252,Security / Authentification,security,shiro core
22729,Database,jpa|persistence,markserrano jsonquery jpa
9667,Build Automation Tool Plugins,build|build-system|io|maven|plugin,iom jpra maven plugin
18991,Example,example,glassfish fighterfish sample uas simplewabfragment
2776,Example,application|example|io|web|webapp,cettia asity example atmosphere
20670,Example,example|rest|support,jayway restassure example rest assure support
22112,File Handler,io|json,circe core
26018,Database,orm|persistence,seratch skinny orm
1606,Build,ant,antframework ant dependency
13680,Testing,camel|integration|testing,camel quarkus integration test tagsoup
12028,Build Automation Tool Plugins,build|build-system|maven|plugin,kaaze unpack bower dependency maven plugin
6176,Web Applications,application|web|webapp,kohsuke sorcer stapler testapp
20527,Example,example|osgi|webapp|webservice,jersey sample helloworld osgi webapp
5774,Web Applications,application|web|webapp,refit web
24012,Logging / Monitoring,logging,connect composite java logj
11026,Build Automation Tool Plugins,build|build-system|maven|plugin,smartgwt maven plugin
6359,Web Applications,application|web|webapp,sakaiproject announcement sakai tool
10456,Build Automation Tool Plugins,build|build-system|maven|plugin,hexindai maven plugin
27780,Database,spring|jdbc|sql,oracle jdbc springsource
20556,Example,example|plugin,geronimo sample daytrader plugin
8516,UI,bootstrap,andromda bootstrap templateengine velocity
21921,Testing,groovy|mock,aestasit infrastructure mock groovy sshd
20086,Example,example|jdbc|sql,impetus eth jdbc example
2129,Web Applications,application|camel|example|mail|web|webapp,wildfly camel example mail
7072,UI,assets|web,webjar bowergithub polymerelement iron overlay behavior
21830,Testing,graph|groovy|testing,tinkerpop gremlin groovy test
16274,Machine Learning,deep-learning,deeplearningj kera
9048,Build Automation Tool Plugins,build|build-system|code-coverage|maven|plugin,atlassian bitbucket code coverage maven plugin
8056,IDE Modules,binding|eclipse|runtime,core databinde observable
15969,File Handler,csv,widebase csv swfx
27774,Utilities,specs|validation,geronimo spec validation
19861,Example,example|io,skuber example
17078,IDE Modules,eclipse|io|plugin,janusproject plugin
6151,Web Applications,application|web|webapp,jbundle util webapp cgi
23892,Testing,library|testing|typesafe,typesafe conductr java test
25573,UI,module|scala|swing|ui,scala lang module swing
4939,Web Applications,application|scala|web|web-framework|webapp,scalatra scalate war
14480,Application Layer Protocol Integration,client|rest,gobblin rest client
25382,Build Automation Tool Plugins,maven|plugin|testing|testng,yandex qatool allure testng plugin
19683,Example,example|io,bena easyrule sample
244,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
7991,Benchmarks,benchmark|twitter,twitter distributedlog benchmark
11113,Build Automation Tool Plugins,build|build-system|maven|plugin,kryshchuk maven plugin umlet java
27711,Testing,specs|testing,spec core
27147,Testing,scala|testing,scalatest scalatestsjs
16370,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne differentiableany
2242,Web Applications,application|cms|search|solr|web|webapp,alfresco solr
5511,Web Applications,application|ui|web|webapp|writer,kuali mobility kme writer ui
27288,Security / Authentification,security,vanlla shiro
19452,Example,example|google,google code flexlib example promptingtextinput
21443,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz coresjs
16273,Machine Learning,deep-learning,deeplearningj instrumentation
4334,Web Applications,application|jsp|taglib|testing|web|webapp,squeakysand jsp taglib test webapp
14473,Natural Language Processing,client|nlp,vsct tock nlp duckle client
10607,Build Automation Tool Plugins,build|build-system|maven|plugin,stephenc definalizer maven plugin
5931,Web Applications,application|web|webapp,darkmist alib escape jsptestwar
6896,UI,assets|javascript|web,webjar npm promise
6317,Web Applications,application|web|webapp,picketlink quickstart idp enc
17711,Example,example,arie sample blog
16289,Machine Learning,deep-learning,deeplearningj scaleout parallelwrapper parameter server
6393,Web Applications,application|web|webapp,sakaiproject sakai syllabus tool
9094,Build Automation Tool Plugins,build|build-system|compression|io|maven|plugin,joshwork snappy maven plugin
21000,Example,example|swing|ui,nelkinda japi swing example parent
7446,Security / Authentification,authentication|io|service,mosip authentication service
12830,Build Automation Tool Plugins,build|build-system|maven|plugin|tools,talend tool maven plugin
17743,Example,example,eagle topology example
25659,Native Access Tools,native,util jna
22398,Languages / Compiler / Interpretation,javax|specs|standard,javax jws jsr
10195,Build Automation Tool Plugins,build|build-system|maven|plugin,sling feature converter maven plugin
10640,Build Automation Tool Plugins,build|build-system|maven|plugin,veithen maven hermetic plugin
20468,Example,example|osgi,karaf scr example
13645,Testing,camel|integration|testing,camel quarkus integration test bindy
7480,Security / Authentification,authentication|mapping|oauth,liftmodule oauth mapper
12039,Build Automation Tool Plugins,build|build-system|maven|plugin,kitesdk kite maven plugin
76,Actor Frameworks,actor,tidalwave solidblue actor
14519,Utilities,clojure|diff|patch,clj diffmatchpatch
5620,Web Applications,application|web|webapp,fabric webapp smoketest
26925,Utilities,scala,scala lang jline
26555,Testing,quality,name didier david ndd checkj
20594,Example,example|protocol|serialization|server|thrift|twitter,twitter java thrift example server
15036,Configuration Libraries,config,ekrich sconfig
27178,Classpath Tools,scanning,bluetrainsoftware classpath scanner
20098,Example,example|jetty|server|socket|webserver,codeminder socketio sample chat jetty
21452,Languages / Compiler / Interpretation,functional|scala|scalaz,scalaz coresjs
1853,Web Applications,application|batch|web|webapp,zblservice bigbluebank jbatch war
21228,Exception Handling,framework|exception,osgiliath framework helper cxf exception handle
8528,UI,bootstrap,glassfish metro harness bootstrap
21468,Build Automation Tool Plugins,generator|gwt|maven|plugin|ui,semantictool gwt generator
22244,File Handler,io|server|service|svg,codekontor slizaa server service svg
13371,Testing,camel|deployment|integration|testing,camel quarkus integration test core main ext deployment
2617,Web Applications,application|event|web|webapp|websocket,wso carbon event processing input adaptor websocket endpoint
15027,Configuration Libraries,config,cir ciris core
28021,Testing,testing,invictum unify test hybris
7288,UI,assets|web,webjar npm babel runtime
9987,Build Automation Tool Plugins,build|build-system|launcher|maven|plugin,dhatim dropwizard launcher maven plugin
3093,Example,application|example|scala|web|web-framework|webapp,liftweb lift example
25813,Native Access Tools,native,protonail bolt jna
26908,Testing,rule-engine|testing,drool testcoverage kie ci with domain test
13363,Dependency Injection,camel|dependency-injection,camel guice starter
26901,Rule Engines,rule-engine|server|pooling,chtijbug drool swim pool kie server
3307,Example,application|example|web|webapp,caelum stella face example
12369,Build Automation Tool Plugins,build|build-system|maven|plugin,camsw smc maven plugin
8284,File Handler,binding|xml,glassfish jaxb jxc jdk
25215,Build Automation Tool Plugins,maven|plugin,carewebframework mvn plugin helpconverter
4567,Web Applications,application|platform|web|webapp,ikasan platform war
21358,Languages / Compiler / Interpretation,functional,hamnaberg funclite
24329,Logging / Monitoring,logging,softwaremill correlator monix logback
6761,Logging / Monitoring,aspect|aop|metrics,hope aspectj metric dep
1694,Managing / Monitoring,ant|jboss|jmx,jboss jbossjmx ant
7697,Barcode Handler,barcode,solvoj zxe java core
2711,Example,application|example|gwt|web|web-framework|webapp,vaadinqbanos jsclipboard demo
16592,Dependency Injection,dependency-injection,dooapp gaedo guice
11061,Build Automation Tool Plugins,build|build-system|maven|plugin,infusion mongoutil maven plugin
21512,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinator
9773,Build Automation Tool Plugins,build|build-system|io|maven|plugin,tesla maven plugin provisio
22782,File Handler,json,json simple
4058,Web Applications,application|io|mock|server|swagger|web|webapp,kicksolution mock swagger server
20872,Example,example|spark,carbondata example spark
26623,Reflection Libraries,reflection,gentyref
10436,Build Automation Tool Plugins,build|build-system|maven|plugin,goldin about maven plugin
19706,Example,example|io,oliviercailloux jmcda xmcda sample
5444,Web Applications,application|testing|web|webapp,ponder rsfsample test base webapp
14929,Distributed Computing,computing|distributed|twitter,twitter scald core
26441,Database,persistence,yuyenew mar mybatis
17211,IDE Modules,eclipse|persistence|plugin,smarthome core persistence
5299,Web Applications,application|soap|web|webapp,bp brmo soap
1330,Annotation Processing,annotations|io|processor,rxmicro annotation processor
13873,Database,cassandra|client|database|io|reactive|vertx,smallrye reactive mutiny vertx cassandra client
4057,Web Applications,application|io|messaging|web|webapp,joynr java message bounceproxy control
18271,Example,example,netflix eureka example
23302,Testing,junit|testing,helenu junit
23155,Testing,junit|testing,fitbur testify junit
22984,File Handler,json|scala|web-framework,liftweb lift json
24239,Logging / Monitoring,logging,manganit half log
10281,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo jasperreport maven plugin
4783,Web Applications,application|rdf|web|webapp,unibz inf ontop rdfj workbench
9554,Build Automation Tool Plugins,build|build-system|i18n|maven|plugin,robtimus maven plugin
13445,Example,camel|example,camel example transformer demo
20446,Example,example|osgi,karaf example
12669,Build Automation Tool Plugins,build|build-system|maven|plugin|service,gitee lkm cassdk service maven plugin
21814,Graph Algorithms and Tools,graph,atlanmod zoo emf graph
25879,Application Layer Protocol Integration,network|scala|ssh,decodifie scala ssh
21804,Graph Algorithms and Tools,graph,gohla persistent graph dexx
13188,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector class kafka connector
23978,Logging / Monitoring,logging,slfj springsource api
23089,Testing,junit|spring|system|testing,fitbur testify junit spring system test
26188,File Handler,pdf,pdfbox
22098,File Handler,io|json,argonaut argonautsjs
27020,Testing,scala|testing,scalacheck dceffe
6642,Build Automation Tool Plugins,archetype|assembly|build|build-system|maven|plugin|service,objectweb petal maven archetype jbi service assembly
20247,Example,example|jpa|persistence,tidalwave thesefoolishthing example dci persistence jpa
26668,Utilities,regexp,kie common regex
25904,Natural Language Processing,nlp,opennlp distr
24086,Logging / Monitoring,logging,bisnode log logback extra
27093,Testing,scala|testing,scalatest
5693,Web Applications,application|web|webapp,xwiki enterprise web
22964,File Handler,json|play-framework|typesafe,typesafe play jsonsjs
27856,Stream Processing,streaming|yarn|spring|kafka|cloud|hadoop|launcher,springframework cloud stream app task launcher yarn sink kafka
22794,File Handler,json,zappos json
10997,Build Automation Tool Plugins,build|build-system|maven|plugin,boost maven project plugin
6758,Testing,aspect|aop|extension|testing,abertschi arquillian extension aspectj
26260,File Handler,pdf,opensagre xdocreport odfdom converter pdf itext
15968,File Handler,csv,widebase csv btc
7622,Database,aws|database|dynamodb|reactive,jiko reactive dynamodb
18808,Example,example,aksw rdfunit example
1696,Build,ant|launcher,griffon launcher ant
13665,Testing,camel|integration|testing,camel quarkus integration test jackson
5787,Web Applications,application|web|webapp,isotrol impe ticket war
21553,Languages / Compiler / Interpretation,generator|module|parser|scala,scala lang module parser combinatorssjs
20200,Example,example|jms|queue,fusesource example fabric activemq demo
26109,OSGi,osgi|provider|web,osgi enroute web simple provider
6439,Web Applications,application|web|webapp,visallo web war
6170,Web Applications,application|web|webapp,kie workbench wb common dmn webapp
22792,File Handler,json,unboundid component json
14403,Application Layer Protocol Integration,client|http|scala,hmil scala http client
13425,Example,camel|example,camel example bam
11178,Build Automation Tool Plugins,build|build-system|maven|plugin,nesscompute mojo database maven plugin
14196,Messaging / Integration,client|esb|jms|message|queue,servicemix jms
11562,Build Automation Tool Plugins,build|build-system|maven|plugin,kemitix digraph dependency maven plugin
20046,Example,example|javaee|jetty|server|webserver,geronimo sample fileupload javaee jetty
8068,File Handler,binding|esb|xml,servicemix spec jaxb api
1681,Example,ant|example,cargo sample ant
28339,Utilities,time,tminglei slick pgjoda time
12297,Build Automation Tool Plugins,build|build-system|maven|plugin,wikbook maven
17847,Example,example,ratis example
2873,Web Applications,application|example|jsf|jsp|portlet|web|webapp,liferay face demos jsf jsp portlet
20921,Example,example|spring,sabre oss confj example spring boot
17336,IDE Modules,eclipse|plugin,tycho embedder share
27414,Marshalling / Unmarshalling,serialization,cvazer zti util serializer
20493,Example,example|osgi|rest,karaf example rest feature
5436,Web Applications,application|testing|web|webapp,kie workbench wb common dmn webapp kogito testing
1381,Annotation Processing,annotations|processor,fjordnet autoreceiver annotation processor
9978,Build Automation Tool Plugins,build|build-system|kotlin|maven|plugin,jetbrain kotlin maven plugin
28603,Distributed Coordination,zookeeper,datasift dropwizard extra zookeeper
16081,IDE Modules,data|eclipse|io|jdbc|plugin|report|reporting|sql,report solution birt datum oda jdbc dbprofile sampledb
23503,Stream Processing,kafka|streaming,bakdata kafka error handle
22143,File Handler,io|json,spray json
17568,Testing,elastic|testing,sandinh elastic testkit
23566,Stream Processing,kafka|streaming,isuwang dapeng message kafka
23986,Logging / Monitoring,logging,slfj wso
26581,Messaging / Integration,queue,tkr fluflu queue
25557,UI,module|scala|swing|ui,scala lang module swing
25076,Build Automation Tool Plugins,maven|plugin,timol seeder
24343,Logging / Monitoring,logging,stackify log logj
6014,Web Applications,application|web|webapp,bedework ws war
4354,Web Applications,application|machine-learning|web|webapp,mahout taste webapp
15052,IDE Modules,config|discovery|eclipse|plugin,smarthome config discovery
27357,Security / Authentification,security|spring,shawven security app spring boot starter
3422,Example,application|example|web|webapp,sourceforge wicketwebbean databinder example
13586,Example,camel|example|xml,camel example cdi xml
25038,Build Automation Tool Plugins,maven|plugin,atshow sorm
13104,Stream Processing,camel|connector|hazelcast|kafka|streaming,camel kafkaconnector hazelcast set kafka connector
