,CATEGORY,TAGS,ga_txt_cleaned
2356,Web Applications,application|crud|example|web|webapp,opensingular sample
8779,IDE Modules,bridge,sonatype bridge
26577,Messaging / Integration,queue,db queue
19041,Example,example,ikasan demo
21255,OSGi,framework|osgi,felix framework
15027,Configuration Libraries,config,core
19586,Example,example|http,example http common
5510,Web Applications,application|ui|web|webapp|workflow,senanque workflow ui
2330,Web Applications,application|console|web|webapp,glassfish main console
16056,Logging / Monitoring,csv|metrics|reporter,metric csv table reporter
7534,File System,aws|build|build-system|gradle|groovy|plugin|s3,gradle plugin
4472,Web Applications,application|module|ui|web|webapp,brooklyn ui module
15925,File Handler,csv,webjar npm csv
1910,Web Applications,application|bpm|console|gwt|jboss|ui|web|webapp,jboss bpm gwt console jbpm
24174,Logging / Monitoring,logging,graylog
8718,Operations management,bpm|cloud|connector|service,activiti cloud service message connector
24568,Logging / Monitoring,logging,graylog auto value
27256,Security / Authentification,security,dblock waffle shiro
27503,Marshalling / Unmarshalling,serialization,xuwei msgpackz coresjs
22396,Languages / Compiler / Interpretation,javax|specs|standard,javax jbi
2726,Example,application|example|hadoop|io|web|webapp,brooklyn example hello world hadoop webapp
12944,Build Automation Tool Plugins,builder|maven|plugin|spring,spring component builder
20513,Example,example|osgi|service,glassfish sample asadmin osgi service
20684,Example,example|runtime,jakewharton twirl sample runtime
10600,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
26993,Testing,scala|testing,scalacheck
18558,Example,example,java example
16577,Dependency Injection,dependency-injection,avast
24703,Logging / Monitoring,logging|play-framework|typesafe,typesafe play logback
18230,Example,example,mastfrog basic demo
459,Web Applications,admin|application|authentication|esb|web|webapp,message admin esb app saml auth
1402,Testing,annotations|processor|testing,name testing annotation processor parent
14457,Messaging / Integration,client|message|queue,glassfish
9890,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,jboss maven plugin transformer
9080,Build Automation Tool Plugins,build|build-system|compiler|maven|plugin,flex compiler maven plugin
21152,Example,example|xml,xml ws sample
27504,Marshalling / Unmarshalling,serialization,xuwei msgpackz coresjs
17371,IDE Modules,eclipse|plugin,oracle
8977,Build Automation Tool Plugins,build|build-system|cassandra|database|maven|plugin,online cassandra maven plugin
26920,File System,s3,http
2506,Web Applications,application|eclipse|jetty|proxy|server|testing|web|webapp|webserver,jetty test proxy webapp
24341,Logging / Monitoring,logging,logj
17991,Example,example,avast example
6072,Web Applications,application|web|webapp,entando app
27709,Testing,specs|testing,spec core
3552,Web Applications,application|example|web|webapp,wink example
7028,UI,assets|web,webjar bootswatch
26605,Database,rdf,core
14782,Distributed Communication,communication|distributed|jboss|remote|remoting,jboss remote
24333,Logging / Monitoring,logging,spinoco log core
9891,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,jboss maven plugin
5215,Web Applications,application|servlet|testing|web|webapp,glassfish tyrus test servlet
11787,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
8156,Testing,binding|testing|testng,testng databinde core
18858,Example,example,example
6947,UI,assets|messaging|web,webjar bower pubsub js
11220,Build Automation Tool Plugins,build|build-system|maven|plugin,phloc maven plugin
27837,Languages / Compiler / Interpretation,standard,javax
22356,Languages / Compiler / Interpretation,javax|soap|specs|standard|xml,javax xml soap api
20687,Example,example|scala,scala example
18940,Example,example,example
22851,File Handler,json,lihaoyi upicklesjs
23133,Testing,junit|testing,gov component junit
22318,Languages / Compiler / Interpretation,javax|mail|specs|standard,javax mail
8925,Build Automation Tool Plugins,build|build-system|builder|maven|plugin|tools,tool database builder maven plugin
17165,Build Automation Tool Plugins,eclipse|maven|plugin,tycho plugin
4495,Web Applications,application|module|web|webapp,vgregion core bc module web
26292,File Handler,pdf,pdf
6668,Build Automation Tool Plugins,archetype|maven|plugin|tools|transport,mule tool transport archetype
18518,Example,example,example
50,Database,accumulo|monitor,accumulo monitor
18440,Example,example,thoughtwork example
10441,Build Automation Tool Plugins,build|build-system|maven|plugin,goldin maven plugin
10348,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
15915,File Handler,csv,nuxeo platform csv export
13497,Example,camel|example|io|osgi|rule-engine,fabric example karaf camel drool
24379,Logging / Monitoring,logging,walterjwhite infrastructure log
10024,Build Automation Tool Plugins,build|build-system|maven|module|plugin|tools,tool maven module plugin
5145,Web Applications,application|service|ui|web|webapp,cafdataprocesse service ui
5098,Web Applications,application|server|web|webapp,server
4690,Web Applications,application|portal|web|webapp,exoplatform portal exo web
26467,Database,persistence|spring,mybatis all spring boot starter
17225,IDE Modules,eclipse|plugin,api
27418,Marshalling / Unmarshalling,serialization,serialization
16007,File Handler,csv,csv
15484,Cryptography,cryptography,tool crypto
3522,Web Applications,application|example|web|webapp,arie blueprint sample war
9481,Build Automation Tool Plugins,build|build-system|git|maven|plugin|scm,changelog maven plugin
20143,Example,example|jms|queue,activemq example queue
16425,Machine Learning,deep-learning|machine-learning,thoughtwork deeplearne
18730,Example,example,example flink
26760,Rule Engines,rule-engine,drool wb editor api
14368,Application Layer Protocol Integration,client|http|jetty|server|webserver,oss foundation http client jetty
24975,Utilities,matrix|vector,iom core
17263,IDE Modules,eclipse|plugin,openhab action
15736,UI,css|io,udash css backend
10788,Build Automation Tool Plugins,build|build-system|maven|plugin,oss maven plugin
14428,Messaging / Integration,client|jms|queue,client jms
2630,Example,application|example|extension|web|webapp,jawr extension webapp sample
22919,File Handler,json|native,json native
9426,Build Automation Tool Plugins,build|build-system|generator|maven|plugin,generator maven plugin
7985,Benchmarks,benchmark|tools,tool benchmark
11222,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
22994,Testing,json|testing,propensive rapture json testsjs
7161,UI,assets|web,webjar
24481,Logging / Monitoring,logging,openhft chronicle logger logj
11060,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
17042,IDE Modules,eclipse|ide|plugin|resource,sling ide resource
7980,Benchmarks,benchmark|spark,spark local benchmark
17795,Example,example,geronimo sample
160,Actor Frameworks,actor|akka|amazon|aws|concurrency|distributed|reactive,jiko reactive aw akka
9831,Build Automation Tool Plugins,build|build-system|io|maven|plugin|tracing,opentrace contrib maven plugin
13165,Stream Processing,camel|connector|kafka|sql|streaming,camel kafkaconnector debezium kafka connector
1691,Build,ant|hadoop,hadoop ant
26348,File Handler,pdf,fitnesse pdf
4813,Web Applications,application|report|web|webapp,yandex qatool report face
24492,Logging / Monitoring,logging,logj
9189,Build Automation Tool Plugins,build|build-system|database|maven|plugin,maven derby plugin
25825,Native Access Tools,native,slinky
3735,Example,application|example|web|webapp|wicket,wicket example
14895,Compression Libraries,compression,avast bytecompressor
21841,Graph Algorithms and Tools,graph|io,dishevel dsh graph
24108,Logging / Monitoring,logging,pax log
1284,Build Automation Tool Plugins,annotations|build|build-system|maven|plugin,opensagre maven plugin annotation
11095,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
11779,Build Automation Tool Plugins,build|build-system|maven|plugin,bitbucket maven plugin
22945,File Handler,json|play-framework|typesafe,typesafe play json
2591,Web Applications,application|engine|web|webapp,jet web engine
14331,Application Layer Protocol Integration,client|http,databinder dispatch core
7900,Benchmarks,benchmark|example,example benchmark
23188,Testing,junit|testing,junit
22298,Languages / Compiler / Interpretation,javax|jmx|management|specs|standard,javax management jmx
18485,Example,example,sample
19240,Example,example,helper sample
13839,File Handler,camel|xml,camel quarkus xstream parent
16564,Dependency Injection,dependency-injection,sonatype inject guice plexus metadata
765,Code analyses,analysis,puresoltechnologie api analysis domain
12650,Build Automation Tool Plugins,build|build-system|maven|plugin|selenium|testing,sonatype maven plugin selenium grid
18508,Example,example,adorsy online demo
23115,Testing,junit|testing,application junit order test runner
14231,Application Layer Protocol Integration,client|fluent|http,httpcomponent fluent
5262,Web Applications,application|servlet|web|webapp,keycloak testsuite servlet app
27995,Testing,testing,test
13002,Caching,cache,cache
17083,IDE Modules,eclipse|io|plugin|report|reporting,report solution birt designer core
19129,Example,example,sample
28050,Testing,testing,japgolly test state coresjs
23146,Testing,junit|testing,junit extend
2469,Web Applications,application|distribution|web|webapp,hawkular inventory
25818,Native Access Tools,native,native
19648,Example,example|image|io|osgi,fabric jube image quickstart karaf
10351,Build Automation Tool Plugins,build|build-system|maven|plugin,pom maven plugin
5176,Web Applications,application|service|web|webapp,eurekaclinical service
28504,File Handler,xml,thoughtwork xstream
8798,Logging / Monitoring,bridge|logging,log logj flume ng
4369,Web Applications,application|management|servlet|web|webapp,mobicent servlet sip management
19554,Example,example|hazelcast,hazelcast jet example
3175,Example,application|example|servlet|web|webapp,netflix sample
9881,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,jboss maven plugin
14223,Example,client|example|osgi|soap,karaf example soap client
21041,Example,example|tools,velocity tool example
5604,Web Applications,application|web|webapp,keycloak testsuite restful api
18526,Example,example,example
24907,File Handler,markdown,fusesource scalate
27638,Social Network Clients,social,play social
17449,IDE Modules,eclipse|plugin|tools|ui,tool ui
16022,Example,csv|example,dhatim milyn smook example csv java
27475,Marshalling / Unmarshalling,serialization,xuwei msgpackz core
28324,Utilities,time,time
2054,Web Applications,application|bundle|web|webapp,entando bundle misc light
7793,Utilities,beans|validation,glassfish main bean validator
25560,UI,module|scala|swing|ui,scala lang module swing
2333,Web Applications,application|console|web|webapp,ikasan console war
20020,Example,example|io|tracing,fabric zipkin example hello world
20137,Example,example|jms|queue,activemq example failover multiple
9807,Build Automation Tool Plugins,build|build-system|io|maven|plugin|search|solr,solr maven plugin
11750,Build Automation Tool Plugins,build|build-system|maven|plugin,appfuse plugin maven
7036,UI,assets|web,webjar bootswatch
6894,UI,assets|javascript|logging|web,webjar
20868,Example,example|sonar,sonar example
7944,Benchmarks,benchmark|io,benchmark
11974,Build Automation Tool Plugins,build|build-system|maven|plugin,jasig maven plugin
25644,Logging / Monitoring,monitoring,jcloud provider aw cloudwatch
7772,Reflection Libraries,beans|reflection,kuali common
4393,Web Applications,application|manager|web|webapp,hspconsortium sandbox hspc manager
14633,Testing,code-coverage|rule-engine|testing,drool testcoverage test coverage parent
8619,UI,bootstrap|ide|sdk,sdk bootstrap
28059,Testing,testing,japgolly test state ext
16245,Utilities,date|time,scalaj time
27351,Security / Authentification,security|spring,ddphin security spring boot starter
3128,Example,application|example|security|web|webapp,lift shiro example
19841,Example,example|io,flink example
20683,Example,example|rule-engine,drool example
11201,Build Automation Tool Plugins,build|build-system|maven|plugin,okta maven plugin
7097,UI,assets|web,webjar
17003,IDE Modules,eclipse|file-system|runtime|x86,core filesystem win
28555,Cluster Managment,yarn,yarn
120,Database,actor|akka|amazon|aws|concurrency|database|distributed|dynamodb|reactive,jiko reactive aw dynamodb akka
19596,Example,example|http|io,presto example http
11987,Build Automation Tool Plugins,build|build-system|maven|plugin,javafx maven plugin
16266,Machine Learning,deep-learning,deeplearningj
13998,Chart Libraries,chart|eclipse|io|plugin|reporting|ui|visualization,report solution birt chart ui
17126,Application-/ Web-Server,eclipse|jetty|server|web|webserver,jetty server
15547,Cryptography,cryptography,adorsy st simple encryption
16522,Dependency Injection,dependency-injection,guice
17579,Testing,elastic|testing,sksamuel elastic test
3940,Web Applications,application|gwt|ui|web|webapp,gwt app
12401,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
10845,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
21723,Graph Algorithms and Tools,graph,netflix graph
10735,Build Automation Tool Plugins,build|build-system|maven|plugin,plugin software maven
23286,Testing,junit|testing,test junit
2455,Web Applications,application|directory|service|web|webapp,service directory
18284,Example,example,demo
15521,Cryptography,cryptography,crypto
3248,Web Applications,application|example|swagger|web|webapp,wordnik swagger java sample app
25033,Build Automation Tool Plugins,maven|plugin,fabric plugin
5711,Web Applications,application|web|webapp,atlas
27818,Application Layer Protocol Integration,ssl,cc ssl
6300,Web Applications,application|web|webapp,picketlink idp sig
2715,Example,application|example|gwt|web|web-framework|webapp,vaadin external atmosphere sample cometd demo
17024,IDE Modules,eclipse|graph|plugin,elk alg graphviz
3072,Web Applications,application|example|scala|swagger|web|webapp,wordnik swagger scala apm sample app
1434,Build,ant,ant medium server
9364,Build Automation Tool Plugins,build|build-system|font|maven|plugin,maven plugin
9936,Build Automation Tool Plugins,build|build-system|jpa|maven|persistence|plugin,jpa maven plugin
4299,Web Applications,application|jquery|web|web-framework|webapp,strut jquery showcase
27400,Testing,selenium|testing,mike selenium
6418,Web Applications,application|web|webapp,tinygroup
5024,Web Applications,application|server|web|webapp,api server webapp
4632,Web Applications,application|plugin|web|webapp,entando plugin
9339,Build Automation Tool Plugins,build|build-system|example|maven|plugin,example maven plugin
7109,UI,assets|web,webjar
7688,Build Automation Tool Plugins,azure|build|build-system|maven|plugin,microsoft azure maven plugin
12864,Build Automation Tool Plugins,build|build-system|maven|plugin|webapp,npanday plugin maven webapp
23589,Stream Processing,kafka|streaming,light kafka
25496,Testing,mock|mocking|testing,spec mock
19358,Example,example|extension|spring|testing,flywaydb flyway test extension sample spring
26294,File Handler,pdf,jboss seam pdf
1121,Web Applications,analytics|application|web|webapp,wso carbon analytic
5412,Testing,application|testing|web|webapp,glassfish soteria test app
27168,Testing,scala|testing,scalatest scalatestsjs
15994,File Handler,csv,csv java
9871,Build Automation Tool Plugins,build|build-system|jboss|maven|plugin,jboss patch gen maven plugin
17214,IDE Modules,eclipse|persistence|plugin|server,binternational snowowl datastore server
9245,Build Automation Tool Plugins,build|build-system|doc|maven|metadata|plugin,maven plugin
5226,Web Applications,application|servlet|web|webapp,core servlet
25415,Communication Protocol Integration,messaging,camel
2159,Web Applications,application|camel|example|web|webapp|webservice|xml,wildfly camel example cxf jaxws cdi xml
15661,Cryptography,cryptography|io,encryption
23837,Languages / Compiler / Interpretation,language|server,epfl lamp dotty language server
26358,File Handler,pdf|play-framework|scala,hhandoko play scala pdf
21811,Graph Algorithms and Tools,graph,tinkerpop blueprint graph
19576,Example,example|hibernate|persistence,caelum stella hibernate persistence example
27155,Testing,scala|testing,scalatest scalatestsjs
11406,Build Automation Tool Plugins,build|build-system|maven|plugin,codecentric check stage property maven plugin
19184,Example,example,ninja demo
1011,Testing,analysis|code-coverage|coverage|runtime,scoverage scalac runtimesjs
8740,IDE Modules,bpm|eclipse|plugin|validation,activiti designer validation bpmn
25078,Build Automation Tool Plugins,maven|plugin,plugin
11601,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
28323,Utilities,time,time
5868,Web Applications,application|web|webapp,app value store
24940,File Handler,markdown|specs|testing,spec markdown
19642,Example,example|image|io,fabric jube image quickstart java simple
10925,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
23005,Utilities,json|validation,jayway json path assert
12896,Build Automation Tool Plugins,build|build-system|maven|plugin|xml,xml maven plugin
2491,Web Applications,application|doc|web|webapp,documentation
18096,Example,example,dagger sample
6907,UI,assets|jquery|web,webjar jquery
12177,Build Automation Tool Plugins,build|build-system|maven|plugin,maven sftp plugin
20682,Example,example|rule-engine,drool example
6960,UI,assets|scripting|web,webjar script parent
22940,File Handler,json|native,json native
9580,Build Automation Tool Plugins,build|build-system|import|maven|plugin,mojo js maven plugin
7751,Utilities,base64|encoding,webjar bower js base
2192,Web Applications,application|client|example|web|webapp|webservice,glassfish jersey example rx client webapp
4541,Web Applications,application|platform|portal|web|webapp,openurp platform portal
6363,Web Applications,application|web|webapp,sakaiproject content sakai tool
7353,Security / Authentification,authentication|interface|provider,atlassian oauth service provider spi
19070,Example,example,immutable example
18849,Example,example,sample addressbook
5163,Web Applications,application|service|web|webapp,service
18529,Example,example,example
3690,Example,application|example|web|webapp|webservice,atmosphere sample simple jersey
14553,Database,cloud|jdbc|sql,jcloud lab jdbc
21084,Example,example|view,dishevel dsh view example
9380,Build Automation Tool Plugins,build|build-system|framework|maven|plugin,framework command maven plugin
1422,Build,ant,ant contrib
24873,File Handler,markdown,jknack handlebar markdown
9356,Build Automation Tool Plugins,build|build-system|extension|maven|plugin|runtime,mule runtime plugin extension maven
21243,UI,framework|io|web,udash core
2433,Web Applications,application|deployment|web|webapp,deploy
1228,UI,angular|assets|ui|web,webjar angular ui
24352,Logging / Monitoring,logging,logj
8137,File Handler,binding|report|xml,simple report jaxb
26690,Testing,remote|testing,datastax oss remote test
4067,Web Applications,application|io|platform|web|webapp,studio platform wildfly ws
7397,Security / Authentification,authentication|io|library,auth
17127,Managing / Monitoring,eclipse|jmx|osgi|plugin,karaf eik plugin arie jmx api
19863,Example,example|io,example
4347,Web Applications,application|location|service|servlet|web|webapp,mobicent servlet sip service
18249,Example,example,microsoft example
18143,Example,example,grid executor example
3165,Example,application|example|server|web|webapp|webservice,jersey sample server link
9344,Build Automation Tool Plugins,build|build-system|extension|git|maven|plugin|scm,maven versione extension
11391,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
7120,UI,assets|web,webjar
17571,Testing,elastic|testing,sksamuel elastic core test
23628,Stream Processing,kafka|streaming,kafka
4375,Web Applications,application|management|web|webapp,wso carbon devicemgt mgt api
306,Logging / Monitoring,actor|akka|concurrency|distributed|metrics,gron metric akkaa
20671,Example,example|rule-engine,chtijbug drool guvnor example
19323,Example,example|export|io|kafka|streaming,zeebe kafka sample
23122,Testing,junit|testing,junit dep
1727,Web Applications,appengine|application|example|web|webapp,ninja appengine demo
26403,Database,persistence,mybatis
14854,Build Automation Tool Plugins,compiler|maven|plugin|tools,tool compiler plugin
24986,Utilities,matrix|vector,core
16151,Database,database|graph|neo4j|spring,michael neoj migration spring boot starter
17664,Messaging / Integration,esb,core
21775,Graph Algorithms and Tools,graph,guru nidi graphviz
4029,Web Applications,application|integration|web|webapp,enunciate integration
27530,Marshalling / Unmarshalling,serialization,xuwei msgpackz
3887,Web Applications,application|gateway|io|platform|web|webapp,apiman gateway platform war wildfly
3582,Web Applications,application|example|web|webapp,opensingular sample app
21248,Machine Learning,framework|machine-learning|ai,framework
13465,Example,camel|example,fusesource example fabric camel demo
15043,Configuration Libraries,config,ekrich
16465,Machine Learning,deep-learning|machine-learning|nlp|spark,deeplearningj dlj spark nlp
20393,Example,example|metrics,metric sample
18727,Example,example,sample
19181,Example,example,example
26325,File Handler,pdf,pdf
5416,Testing,application|testing|web|webapp,glassfish soteria test app multiple store
28145,Testing,testing,legacy common test
23067,Testing,junit|provider|testing,dius pact jvm provider junit
16669,Dependency Injection,dependency-injection|scala,codingwell scala guice
8818,Build Automation Tool Plugins,bridge|maven|osgi|plugin,tycho karaf bridge packager
3151,Web Applications,application|example|server|web|webapp,example server explorer web application
4682,Web Applications,application|portal|web|webapp,portal pluto
27768,Testing,specs|testing,spec
27595,Application-/ Web-Server,server|tomcat|webserver,tomcat war runner
10318,Build Automation Tool Plugins,build|build-system|maven|plugin,mojo maven plugin
1949,Web Applications,application|bpm|web|webapp,activiti webapp explorer
13141,Stream Processing,camel|connector|kafka|mustache|streaming,camel kafkaconnector kafka connector
12044,Build Automation Tool Plugins,build|build-system|maven|plugin,kohsuke maven plugin
13807,Testing,camel|testing,camel blueprint cxf test
8247,File Handler,binding|xml,uvic cfar swim jaxb
2274,Web Applications,application|config|web|webapp,config configuration
8007,Database,bigdata|hadoop|query,core
1752,Web Applications,application,management war
1109,Code analyses,analysis|tools,tool checkstyle
15690,Cryptography,cryptography|module,walterjwhite module encryption
5320,Web Applications,application|spring|web|webapp,wildfly quickstart spring resteasy
20906,Example,example|spring,spring boot starter example
10030,Build Automation Tool Plugins,build|build-system|maven|native|plugin,mojo maven plugin
6817,UI,assets,webjar npm reflect metadata
22813,File Handler,json,util
1820,Web Applications,application|authentication|metadata|rest|web|webapp,redhat lightblue rest metadata auth
11836,Build Automation Tool Plugins,build|build-system|maven|plugin,commonjava maven plugin project source
23528,Stream Processing,kafka|streaming,datamountaineer kafka connect
6767,Logging / Monitoring,aspect|metrics|io,astefanutti metric aspectj el
865,Code analyses,analysis,checkstyle check
11438,Build Automation Tool Plugins,build|build-system|maven|plugin,maven dep plugin
10828,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
20515,Example,example|osgi|servlet,karaf example servlet
15600,Cryptography,cryptography,encryption
12880,Build Automation Tool Plugins,build|build-system|maven|plugin|webservice,wso maven jaxws plugin
16534,Dependency Injection,dependency-injection,service guice
11439,Build Automation Tool Plugins,build|build-system|maven|plugin,maven build plugin
15498,Cryptography,cryptography,eurodyn qlack fuse crypto
5590,Web Applications,application|web|webapp,redhat api webapp
25326,Build Automation Tool Plugins,maven|plugin|report|testing|tools,mule tool test report plugin
16901,DNS Libraries,dns|network|scala,gild scala dns
25232,Build Automation Tool Plugins,maven|plugin,fusesource protoc
15529,Cryptography,cryptography,crypto
913,Code analyses,analysis,nifi analysis nar
24322,Logging / Monitoring,logging,log
4747,Web Applications,application|portlet|web|webapp,jasig portlet webapp
22330,Languages / Compiler / Interpretation,javax|persistence|specs|standard,javax persistence api
27600,Cluster Managment,server|yarn|hadoop,cern hadoop yarn server
17978,Example,example,aliyun example
4351,Web Applications,application|logging|server|testing|web|webapp,wso appserver common log test webapp
12146,Build Automation Tool Plugins,build|build-system|maven|plugin,javafx maven plugin
22884,File Handler,json,json jackson
17743,Example,example,example
1128,Stream Processing,analytics|distributed|processing|stream|streaming,analytic stream
24049,Logging / Monitoring,logging,deg log
22761,Database,jpa|persistence|spring,spring version jpa
9037,Build Automation Tool Plugins,build|build-system|code-coverage|maven|plugin,emma maven plugin
17198,IDE Modules,eclipse|osgi|plugin,tycho surefire osgi
2865,Web Applications,application|example|jpa|persistence|web|webapp,richface example jpa demo
6142,Web Applications,application|web|webapp,jasig webapp
20550,Example,example|platform|rule-engine,chtijbug drool platform example
18821,Example,example,andromda sample online store
19620,Example,example|ibm,ibm sample
11609,Build Automation Tool Plugins,build|build-system|maven|plugin,revelc maven plugin
7936,Benchmarks,benchmark|io,benchmark
16748,Stream Processing,distributed|processing|stream,samza core
4345,Web Applications,application|location|module|web|webapp,module
11147,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
18922,Example,example,dishevel dsh state example
24010,Logging / Monitoring,logging,connect common java log
13692,Testing,camel|integration|testing|validation,camel quarkus integration test validator
150,Actor Frameworks,actor|akka|amazon|aws|concurrency|distributed|reactive,jiko reactive aw akka
16006,File Handler,csv,csv entity
1270,Annotation Processing,annotations,annotation processing
25227,Build Automation Tool Plugins,maven|plugin,fork plugin
11923,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
22739,Database,jpa|persistence,jpa
18881,Example,example,coosproject example
6793,UI,assets,webjar npm backbone
10075,Build Automation Tool Plugins,build|build-system|maven|persistence|plugin,mybatis maven plugin
11669,Build Automation Tool Plugins,build|build-system|maven|plugin,sourceforge maven plugin
12279,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
2118,Web Applications,application|camel|example|jms|queue|web|webapp,wildfly camel example activemq
27876,File Handler,svg|wicket,wicket svg
27951,Testing,testing,cafdataprocesse worker document testing unit
10554,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
15372,Cryptography,cryptography,crypto util
23913,Build Automation Tool Plugins,location|maven|plugin,artifact plugin
4848,Web Applications,application|rest|web|webapp,rest endpoint
1987,Web Applications,application|browser|testing|web|webapp,test app
939,Web Applications,analysis|application|web|webapp,opensingular sso analysis
25352,Build Automation Tool Plugins,maven|plugin|selenium|testing,selenium spoon
11194,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
238,Distributed Communication,actor|akka|communication|concurrency|distributed|remote|remoting|typesafe,typesafe akka remote
21839,Graph Algorithms and Tools,graph|io,takari graph
15491,Cryptography,cryptography,codacy foundation crypto
28315,Utilities,time,joda time
26893,Rule Engines,rule-engine|scripting,drool scripting
24531,Logging / Monitoring,logging,log
2867,Web Applications,application|example|jquery|portal|web|webapp,gatein portal example portlet jquery
22177,Build Automation Tool Plugins,io|maven|plugin,fabric cxf plugin
1133,Web Applications,analyzer|application|server|web|webapp,intersult server
16516,Dependency Injection,dependency-injection,guice common
9032,Build Automation Tool Plugins,build|build-system|cms|maven|plugin,alfresco maven plugin
11921,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
601,Cloud Computing,amazon|android|aws|cloud|computing|sdk,amazonaw aw android sdk ec
17784,Example,example,geronimo sample assembly
18658,Example,example,nanocontainer nanowar sample
22471,Testing,jboss|testing,jboss forge test harness
20456,Example,example|osgi,karaf example
15591,Cryptography,cryptography,encryption
19877,Example,example|io,example
1991,Web Applications,application|build|build-system|example|launcher|maven|web|webapp,maven fitnesse launcher webapp example
26296,File Handler,pdf,pdf
407,Actor Frameworks,actor|akka|concurrency|distributed|typesafe,typesafe akka actor
22668,Managing / Monitoring,jmx,jmx
11251,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
10411,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
2185,Web Applications,application|client|example|web|webapp,bitbucket api client example
4928,Web Applications,application|scala|web|web-framework|webapp,liftweb lift hello scalate
20524,Example,example|osgi|soap,karaf example soap scr
27943,Testing,testing,test
3749,Web Applications,application|example|web|webapp|wicket,wicketstuff example
5071,Web Applications,application|server|web|webapp,bedework server war
4776,Web Applications,application|proxy|web|webapp,app proxy
22169,Build Automation Tool Plugins,io|maven|plugin,job generation
2194,Web Applications,application|client|extension|identity|web|webapp,wso carbon extension identity authenticator cas client webapp
3242,Web Applications,application|example|swagger|web|webapp,wordnik swagger java cxf sample
17117,IDE Modules,eclipse|io|plugin|reporting|ui,report solution birt core ui
14927,Distributed Computing,computing|distributed|twitter,twitter core
25331,Build Automation Tool Plugins,maven|plugin|resource,pluto resource plugin
19891,Example,example|io,wcm sample
19296,Example,example,sample
24674,Logging / Monitoring,logging|native,dblock
13630,Testing,camel|integration|sql|testing,camel quarkus debezium integration test
9826,Build Automation Tool Plugins,build|build-system|io|maven|plugin|tools,helidon build tool maven plugin
3713,Example,application|example|web|webapp|websocket,glassfish tyrus websocket sample echo
1534,Build,ant,tomcat ant
849,Code analyses,analysis,codacy analysis core
14745,Utilities,collections|structures|twitter,twitter util collection
9241,Build Automation Tool Plugins,build|build-system|doc|io|maven|plugin,wcm maven plugin doc
3628,Web Applications,application|example|web|webapp,wso sample
15912,File Handler,csv,nuxeo csv core dependency
13321,Example,camel|console|example,camel example console
28135,Testing,testing,test
20915,Example,example|spring,okta spring example boot code flow
5368,Testing,application|testing|web|webapp,test
28384,Utilities,validation,validator
5120,Web Applications,application|server|web|webapp,server war
10507,Build Automation Tool Plugins,build|build-system|maven|plugin,maven plugin
1127,Build Automation Tool Plugins,analytics|build|build-system|maven|plugin|streaming,wso maven analytic stream plugin
15499,Cryptography,cryptography,common encryption
17853,Example,example,rya example
15317,Job Scheduling,cron,alonsodomin cron type
301,Mailing,actor|akka|concurrency|distributed|mail,akka extra
19021,Example,example,hyperscala example
18413,Example,example,example
13291,Stream Processing,camel|connector|kafka|streaming,camel kafkaconnector timer kafka connector
28163,Testing,testing,test
10530,Build Automation Tool Plugins,build|build-system|maven|plugin,node maven plugin
10722,Build Automation Tool Plugins,build|build-system|maven|plugin,causal maven plugin
463,Managing / Monitoring,admin|application|cloud|jmx|web|webapp,cloud admin jmx
17797,Example,example,example
8569,UI,bootstrap|cluster,glassfish main cluster bootstrap
16546,Dependency Injection,dependency-injection,jvnet hudson main inject
170,Messaging / Integration,actor|akka|amqp|concurrency|distributed|queue,akka amqp proxy
15123,Distributed Coordination,coordination|distributed,netflix eureka core
5037,Web Applications,application|server|web|webapp,helger server webapp
6395,Web Applications,application|web|webapp,sakaiproject sakai web tool
9022,Build Automation Tool Plugins,build|build-system|cloud|maven|plugin|toolkit|tools,alibaba cloud toolkit maven plugin
8002,Benchmarks,benchmark|twitter,twitter util benchmark
7370,Security / Authentification,authentication|io,auth
17032,IDE Modules,eclipse|ide|plugin,sling ide api
